"Iteration","CL","CD","CSF","CMx","CMy","CMz","CFx","CFy","CFz","CL/CD","AoA","Custom_ObjFunc","Res_Flow[0]","Res_Flow[1]","Res_Flow[2]","Res_Flow[3]","Res_Flow[4]","Linear_Solver_Iterations","CFL_Number","Time(min)"
          47, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -5.32351471e+00, -3.19949951e+00, -3.51452536e+00, -2.70569996e+00, 1.89411255e-01, 5.0000000000, 8.0000000000, 1.2594951510
          48, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -5.32672362e+00, -3.20142886e+00, -3.50387050e+00, -2.71337478e+00, 1.85754998e-01, 5.0000000000, 8.0000000000, 1.2809959292
          49, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -5.32920913e+00, -3.20341543e+00, -3.49380713e+00, -2.72104108e+00, 1.82754172e-01, 5.0000000000, 8.0000000000, 1.3024833918
          50, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -5.33073147e+00, -3.20545331e+00, -3.48385139e+00, -2.72867901e+00, 1.80637306e-01, 5.0000000000, 8.0000000000, 1.3239836653
          51, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -5.33106288e+00, -3.20755269e+00, -3.47327597e+00, -2.73622565e+00, 1.79638751e-01, 5.0000000000, 8.0000000000, 1.3454576055
          52, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -5.33003264e+00, -3.20972894e+00, -3.46140731e+00, -2.74356631e+00, 1.79958800e-01, 5.0000000000, 8.0000000000, 1.3669632276
          53, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -5.32757460e+00, -3.21199542e+00, -3.45095860e+00, -2.75052629e+00, 1.81716713e-01, 5.0000000000, 8.0000000000, 1.3886552850
          54, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -5.32376123e+00, -3.21435875e+00, -3.44152629e+00, -2.75686344e+00, 1.84909777e-01, 5.0000000000, 8.0000000000, 1.4103200634
          55, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -5.31881251e+00, -3.21684567e+00, -3.43134161e+00, -2.76228231e+00, 1.89392302e-01, 5.0000000000, 8.0000000000, 1.4319254438
          56, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -5.31306766e+00, -3.21948609e+00, -3.42095053e+00, -2.76646229e+00, 1.94888263e-01, 5.0000000000, 8.0000000000, 1.4535386761
          57, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -5.30693755e+00, -3.22226851e+00, -3.41180709e+00, -2.76907539e+00, 2.01028090e-01, 5.0000000000, 8.0000000000, 1.4751660148
          58, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -5.30085356e+00, -3.22520517e+00, -3.40312872e+00, -2.76986243e+00, 2.07397471e-01, 5.0000000000, 8.0000000000, 1.4966877540
          59, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -5.29520946e+00, -3.22827734e+00, -3.39567731e+00, -2.76864833e+00, 2.13594977e-01, 5.0000000000, 8.0000000000, 1.5181961815
          60, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -5.29033093e+00, -3.23146291e+00, -3.38793045e+00, -2.76540233e+00, 2.19271958e-01, 5.0000000000, 8.0000000000, 1.5399323106
          61, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -5.28645285e+00, -3.23473172e+00, -3.37998336e+00, -2.76023895e+00, 2.24161236e-01, 5.0000000000, 8.0000000000, 1.5615864952
          62, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -5.28371931e+00, -3.23803802e+00, -3.37321513e+00, -2.75341655e+00, 2.28083659e-01, 5.0000000000, 8.0000000000, 1.5831290603
          63, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -5.28218861e+00, -3.24129962e+00, -3.36810041e+00, -2.74528835e+00, 2.30947022e-01, 5.0000000000, 8.0000000000, 1.6046535055
          64, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -5.28185150e+00, -3.24444698e+00, -3.36360698e+00, -2.73627218e+00, 2.32730383e-01, 5.0000000000, 8.0000000000, 1.6262126962
          65, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -5.28265011e+00, -3.24738346e+00, -3.35944593e+00, -2.72681854e+00, 2.33467170e-01, 5.0000000000, 8.0000000000, 1.6477567633
          66, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -5.28449419e+00, -3.24998713e+00, -3.35563174e+00, -2.71734311e+00, 2.33227353e-01, 5.0000000000, 8.0000000000, 1.6694081187
          67, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -5.28728108e+00, -3.25209612e+00, -3.35214250e+00, -2.70821592e+00, 2.32097278e-01, 5.0000000000, 8.0000000000, 1.6911990245
