"Point",	"x_coord",	"y_coord",	"z_coord",	"u",	"v"
653,	+3.0419550651563332e-01,	-8.8458630920117461e-03,	+1.6262378804478719e-01,	0.7930975862068966,	0.7241334482758621
654,	+3.0428061996927880e-01,	-5.1468664519588644e-03,	+1.5939972180268225e-01,	0.8275796551724138,	0.7241334482758621
655,	+3.0431666862733275e-01,	-2.1393232380369099e-03,	+1.5546608184286570e-01,	0.8620617241379311,	0.7241334482758621
656,	+3.0432411805013859e-01,	-2.7661929875601773e-04,	+1.5084372187957285e-01,	0.8965437931034483,	0.7241334482758621
657,	+3.0432425260396417e-01,	-1.7952239110751732e-04,	+1.4539088543328882e-01,	0.9310258620689656,	0.7241334482758621
658,	+3.0431347581212392e-01,	-2.5750796141013580e-03,	+1.3879049304352811e-01,	0.9655079310344828,	0.7241334482758621
659,	+3.0425937598165892e-01,	-6.2918508182281934e-03,	+1.3499593330071918e-01,	0.9999900000000000,	0.7241334482758621
660,	+3.0684585426519256e-01,	-6.2937785901637459e-03,	+1.3499591379091688e-01,	0.0000100000000000,	0.7586155172413794
661,	+3.0676895444318558e-01,	-9.3154110073374111e-03,	+1.3784733753760778e-01,	0.0344920689655173,	0.7586155172413794
662,	+3.0668871505310746e-01,	-1.1660767787263514e-02,	+1.4255505437564017e-01,	0.0689741379310345,	0.7586155172413794
663,	+3.0662858115276753e-01,	-1.3146649948316462e-02,	+1.4611225007559209e-01,	0.1034562068965517,	0.7586155172413794
664,	+3.0656920246589137e-01,	-1.4464687445961012e-02,	+1.4916145541624087e-01,	0.1379382758620690,	0.7586155172413794
665,	+3.0649600717006881e-01,	-1.5939996315034101e-02,	+1.5208480324881324e-01,	0.1724203448275863,	0.7586155172413794
666,	+3.0640016380334373e-01,	-1.7686318020789751e-02,	+1.5499290842025509e-01,	0.2069024137931035,	0.7586155172413794
667,	+3.0627071638570569e-01,	-1.9801372939524088e-02,	+1.5793563255231535e-01,	0.2413844827586207,	0.7586155172413794
668,	+3.0609410079092625e-01,	-2.2365778754095497e-02,	+1.6089980677227461e-01,	0.2758665517241380,	0.7586155172413794
669,	+3.0585427924230507e-01,	-2.5435610740698333e-02,	+1.6382885870734346e-01,	0.3103486206896552,	0.7586155172413794
670,	+3.0553566068204818e-01,	-2.9013001069720039e-02,	+1.6668256150567251e-01,	0.3448306896551725,	0.7586155172413794
671,	+3.0512255660299636e-01,	-3.3075572364569074e-02,	+1.6944309521331036e-01,	0.3793127586206897,	0.7586155172413794
672,	+3.0459055806940993e-01,	-3.7660783279977766e-02,	+1.7213494909488614e-01,	0.4137948275862069,	0.7586155172413794
673,	+3.0381179468488867e-01,	-4.3498356426370191e-02,	+1.7493254101184860e-01,	0.4482768965517242,	0.7586155172413794
674,	+3.0288410560598855e-01,	-4.9547389689472060e-02,	+1.7767278247187751e-01,	0.4827589655172415,	0.7586155172413794
675,	+3.0295860353680354e-01,	-4.9089727169075788e-02,	+1.7874679358235582e-01,	0.5172410344827587,	0.7586155172413794
676,	+3.0394418489787439e-01,	-4.2563240781055098e-02,	+1.7701950853863063e-01,	0.5517231034482759,	0.7586155172413794
677,	+3.0475988749858174e-01,	-3.6264735802367359e-02,	+1.7504971271893416e-01,	0.5862051724137931,	0.7586155172413794
678,	+3.0533318522015440e-01,	-3.1070666976167456e-02,	+1.7329540016946698e-01,	0.6206872413793104,	0.7586155172413794
679,	+3.0578685173952852e-01,	-2.6232892996559117e-02,	+1.7147532192950790e-01,	0.6551693103448276,	0.7586155172413794
680,	+3.0614728779397909e-01,	-2.1624291349201370e-02,	+1.6957220967957995e-01,	0.6896513793103449,	0.7586155172413794
681,	+3.0642803333203772e-01,	-1.7194132155665717e-02,	+1.6754066791898287e-01,	0.7241334482758621,	0.7586155172413794
682,	+3.0663805601672134e-01,	-1.2918743154481573e-02,	+1.6527976939476469e-01,	0.7586155172413794,	0.7586155172413794
683,	+3.0678259874647462e-01,	-8.8458789361467866e-03,	+1.6262377129749886e-01,	0.7930975862068966,	0.7586155172413794
684,	+3.0686699091186043e-01,	-5.1468622193748571e-03,	+1.5939970823357402e-01,	0.8275796551724138,	0.7586155172413794
685,	+3.0690273063006296e-01,	-2.1393067914296455e-03,	+1.5546607481396441e-01,	0.8620617241379311,	0.7586155172413794
686,	+3.0691011107666494e-01,	-2.7661237108405007e-04,	+1.5084371675679489e-01,	0.8965437931034483,	0.7586155172413794
687,	+3.0691023728338995e-01,	-1.7954502658264291e-04,	+1.4539087678818002e-01,	0.9310258620689656,	0.7586155172413794
688,	+3.0689954243781581e-01,	-2.5750994097378348e-03,	+1.3879048757181395e-01,	0.9655079310344828,	0.7586155172413794
689,	+3.0684589356012593e-01,	-6.2918583425902938e-03,	+1.3499593330040652e-01,	0.9999900000000000,	0.7586155172413794
690,	+3.0943236301452359e-01,	-6.2937859326843279e-03,	+1.3499591379171627e-01,	0.0000100000000000,	0.7930975862068966
691,	+3.0935611085282749e-01,	-9.3153859151125368e-03,	+1.3784734871905421e-01,	0.0344920689655173,	0.7930975862068966
692,	+3.0927654878908872e-01,	-1.1660752141182536e-02,	+1.4255506643062416e-01,	0.0689741379310345,	0.7930975862068966
693,	+3.0921691861383427e-01,	-1.3146736681921548e-02,	+1.4611224104392734e-01,	0.1034562068965517,	0.7930975862068966
694,	+3.0915803786146562e-01,	-1.4464836016160471e-02,	+1.4916143158950529e-01,	0.1379382758620690,	0.7930975862068966
695,	+3.0908545801778181e-01,	-1.5940160525123304e-02,	+1.5208477694283068e-01,	0.1724203448275863,	0.7930975862068966
696,	+3.0899041960297513e-01,	-1.7686503239026360e-02,	+1.5499288269019043e-01,	0.2069024137931035,	0.7930975862068966
697,	+3.0886205690084234e-01,	-1.9801613522239150e-02,	+1.5793559475621022e-01,	0.2413844827586207,	0.7930975862068966
698,	+3.0868691895255629e-01,	-2.2366115330689600e-02,	+1.6089975486600167e-01,	0.2758665517241380,	0.7930975862068966
699,	+3.0844910278309629e-01,	-2.5436082257069233e-02,	+1.6382881789749404e-01,	0.3103486206896552,	0.7930975862068966
700,	+3.0813314626444577e-01,	-2.9013678991292986e-02,	+1.6668255140544749e-01,	0.3448306896551725,	0.7930975862068966
701,	+3.0772348862479637e-01,	-3.3076578951926700e-02,	+1.6944310686313718e-01,	0.3793127586206897,	0.7930975862068966
702,	+3.0719591945866831e-01,	-3.7662307954086954e-02,	+1.7213493423851467e-01,	0.4137948275862069,	0.7930975862068966
703,	+3.0642362891906599e-01,	-4.3500750083776636e-02,	+1.7493250053776702e-01,	0.4482768965517242,	0.7930975862068966
704,	+3.0550363877047459e-01,	-4.9550945766675063e-02,	+1.7767276916508729e-01,	0.4827589655172415,	0.7930975862068966
705,	+3.0557752187613357e-01,	-4.9093177270034871e-02,	+1.7874679894944864e-01,	0.5172410344827587,	0.7930975862068966
706,	+3.0655492711696491e-01,	-4.2565448380555829e-02,	+1.7701954601778880e-01,	0.5517231034482759,	0.7930975862068966
707,	+3.0736384552593476e-01,	-3.6266081508875149e-02,	+1.7504972626372756e-01,	0.5862051724137931,	0.7930975862068966
708,	+3.0793236664415574e-01,	-3.1071507586007567e-02,	+1.7329537694980229e-01,	0.6206872413793104,	0.7930975862068966
709,	+3.0838224999425157e-01,	-2.6233383839491239e-02,	+1.7147529826312677e-01,	0.6551693103448276,	0.7930975862068966
710,	+3.0873967748401182e-01,	-2.1624544982670288e-02,	+1.6957219784583841e-01,	0.6896513793103449,	0.7930975862068966
711,	+3.0901807684874111e-01,	-1.7194240230545055e-02,	+1.6754065992082531e-01,	0.7241334482758621,	0.7930975862068966
712,	+3.0922634193702003e-01,	-1.2918778387892967e-02,	+1.6527975116905194e-01,	0.7586155172413794,	0.7930975862068966
713,	+3.0936967321826830e-01,	-8.8458821714222143e-03,	+1.6262374507848493e-01,	0.7930975862068966,	0.7930975862068966
714,	+3.0945335584513334e-01,	-5.1468505880216120e-03,	+1.5939968434063359e-01,	0.8275796551724138,	0.7930975862068966
715,	+3.0948879157914910e-01,	-2.1392892283332017e-03,	+1.5546605674564209e-01,	0.8620617241379311,	0.7930975862068966
716,	+3.0949610408207195e-01,	-2.7660898909736875e-04,	+1.5084370147138340e-01,	0.8965437931034483,	0.7930975862068966
717,	+3.0949622195291782e-01,	-1.7957195249455475e-04,	+1.4539086108295177e-01,	0.9310258620689656,	0.7930975862068966
718,	+3.0948560751318799e-01,	-2.5751212961094344e-03,	+1.3879047915817327e-01,	0.9655079310344828,	0.7930975862068966
719,	+3.0943240198118432e-01,	-6.2918656793946341e-03,	+1.3499593329964538e-01,	0.9999900000000000,	0.7930975862068966
720,	+3.1201886282861835e-01,	-6.2937930934971196e-03,	+1.3499591379294776e-01,	0.0000100000000000,	0.8275796551724138
721,	+3.1194324793315092e-01,	-9.3153512320054144e-03,	+1.3784736342010256e-01,	0.0344920689655173,	0.8275796551724138
722,	+3.1186435285594805e-01,	-1.1660707596593800e-02,	+1.4255508903209121e-01,	0.0689741379310345,	0.8275796551724138
723,	+3.1180521869170275e-01,	-1.3146784254201977e-02,	+1.4611224655466012e-01,	0.1034562068965517,	0.8275796551724138
724,	+3.1174682700264156e-01,	-1.4464963358298399e-02,	+1.4916141157842688e-01,	0.1379382758620690,	0.8275796551724138
725,	+3.1167485104577392e-01,	-1.5940332808188202e-02,	+1.5208473289930025e-01,	0.1724203448275863,	0.8275796551724138
726,	+3.1158060339884053e-01,	-1.7686710768389548e-02,	+1.5499281949624313e-01,	0.2069024137931035,	0.8275796551724138
727,	+3.1145330774647928e-01,	-1.9801868673360822e-02,	+1.5793551595775354e-01,	0.2413844827586207,	0.8275796551724138
728,	+3.1127962427211520e-01,	-2.2366445080721473e-02,	+1.6089967255733262e-01,	0.2758665517241380,	0.8275796551724138
729,	+3.1104378163062152e-01,	-2.5436528059202965e-02,	+1.6382875664273974e-01,	0.3103486206896552,	0.8275796551724138
730,	+3.1073044412631817e-01,	-2.9014317931411588e-02,	+1.6668252341817835e-01,	0.3448306896551725,	0.8275796551724138
731,	+3.1032417670204826e-01,	-3.3077535476518892e-02,	+1.6944309748747996e-01,	0.3793127586206897,	0.8275796551724138
732,	+3.0980096480548225e-01,	-3.7663766522878964e-02,	+1.7213489962864734e-01,	0.4137948275862069,	0.8275796551724138
733,	+3.0903504217115013e-01,	-4.3503050533427068e-02,	+1.7493244881860870e-01,	0.4482768965517242,	0.8275796551724138
734,	+3.0812262647540112e-01,	-4.9554373755039384e-02,	+1.7767275553708636e-01,	0.4827589655172415,	0.8275796551724138
735,	+3.0819590463084673e-01,	-4.9096502688838785e-02,	+1.7874680205560775e-01,	0.5172410344827587,	0.8275796551724138
736,	+3.0916526582678355e-01,	-4.2567569466664124e-02,	+1.7701956530669063e-01,	0.5517231034482759,	0.8275796551724138
737,	+3.0996751083265661e-01,	-3.6267362866331310e-02,	+1.7504972345716824e-01,	0.5862051724137931,	0.8275796551724138
738,	+3.1053133369248381e-01,	-3.1072294908690044e-02,	+1.7329534614299552e-01,	0.6206872413793104,	0.8275796551724138
739,	+3.1097749554754417e-01,	-2.6233832740339788e-02,	+1.7147526721945477e-01,	0.6551693103448276,	0.8275796551724138
740,	+3.1133196336714697e-01,	-2.1624767422921447e-02,	+1.6957217537852173e-01,	0.6896513793103449,	0.8275796551724138
741,	+3.1160805473695641e-01,	-1.7194325128656721e-02,	+1.6754063941596059e-01,	0.7241334482758621,	0.8275796551724138
742,	+3.1181459090857000e-01,	-1.2918794822911393e-02,	+1.6527972166712263e-01,	0.7586155172413794,	0.8275796551724138
743,	+3.1195673043357286e-01,	-8.8458706551850265e-03,	+1.6262370845771804e-01,	0.7930975862068966,	0.8275796551724138
744,	+3.1203971493941662e-01,	-5.1468302891621246e-03,	+1.5939964897559222e-01,	0.8275796551724138,	0.8275796551724138
745,	+3.1207485149923253e-01,	-2.1392707709185117e-03,	+1.5546602606753074e-01,	0.8620617241379311,	0.8275796551724138
746,	+3.1208209706619638e-01,	-2.7660989308525270e-04,	+1.5084367450594105e-01,	0.8965437931034483,	0.8275796551724138
747,	+3.1208220661293840e-01,	-1.7960287992519226e-04,	+1.4539083751430282e-01,	0.9310258620689656,	0.8275796551724138
748,	+3.1207167108060446e-01,	-2.5751448082448119e-03,	+1.3879046758618524e-01,	0.9655079310344828,	0.8275796551724138
749,	+3.1201890147244271e-01,	-6.2918728348323062e-03,	+1.3499593329840112e-01,	0.9999900000000000,	0.8275796551724138
750,	+3.1460535392773858e-01,	-6.2938000785551888e-03,	+1.3499591379463721e-01,	0.0000100000000000,	0.8620617241379311
751,	+3.1453036613761204e-01,	-9.3153077523900167e-03,	+1.3784738177929215e-01,	0.0344920689655173,	0.8620617241379311
752,	+3.1445212804016137e-01,	-1.1660632698998981e-02,	+1.4255512354301222e-01,	0.0689741379310345,	0.8620617241379311
753,	+3.1439348257181848e-01,	-1.3146786397608518e-02,	+1.4611226952318113e-01,	0.1034562068965517,	0.8620617241379311
754,	+3.1433557123348482e-01,	-1.4465065099589076e-02,	+1.4916139686178329e-01,	0.1379382758620690,	0.8620617241379311
755,	+3.1426418760135305e-01,	-1.5940514777656806e-02,	+1.5208466872770399e-01,	0.1724203448275863,	0.8620617241379311
756,	+3.1417071669324670e-01,	-1.7686945554602942e-02,	+1.5499271295391928e-01,	0.2069024137931035,	0.8620617241379311
757,	+3.1404447090943499e-01,	-1.9802142082953861e-02,	+1.5793539045456886e-01,	0.2413844827586207,	0.8620617241379311
758,	+3.1387221955037425e-01,	-2.2366767941291981e-02,	+1.6089955701983399e-01,	0.2758665517241380,	0.8620617241379311
759,	+3.1363831955122007e-01,	-2.5436945986467403e-02,	+1.6382867356496600e-01,	0.3103486206896552,	0.8620617241379311
760,	+3.1332755913713534e-01,	-2.9014915719260990e-02,	+1.6668247505783015e-01,	0.3448306896551725,	0.8620617241379311
761,	+3.1292462706213270e-01,	-3.3078440568696667e-02,	+1.6944306248869834e-01,	0.3793127586206897,	0.8620617241379311
762,	+3.1240570221752106e-01,	-3.7665157321901524e-02,	+1.7213484132483209e-01,	0.4137948275862069,	0.8620617241379311
763,	+3.1164604537102203e-01,	-4.3505255303343995e-02,	+1.7493238445530032e-01,	0.4482768965517242,	0.8620617241379311
764,	+3.1074108290139257e-01,	-4.9557671242583444e-02,	+1.7767274178369735e-01,	0.4827589655172415,	0.8620617241379311
765,	+3.1081376568091068e-01,	-4.9099701271788011e-02,	+1.7874680238131357e-01,	0.5172410344827587,	0.8620617241379311
766,	+3.1177521136566677e-01,	-4.2569602563905018e-02,	+1.7701956238012589e-01,	0.5517231034482759,	0.8620617241379311
767,	+3.1257089101699842e-01,	-3.6268577439394142e-02,	+1.7504970128485606e-01,	0.5862051724137931,	0.8620617241379311
768,	+3.1313009206015796e-01,	-3.1073025349449730e-02,	+1.7329530708423035e-01,	0.6206872413793104,	0.8620617241379311
769,	+3.1357259246597541e-01,	-2.6234236412455866e-02,	+1.7147522785299851e-01,	0.6551693103448276,	0.8620617241379311
770,	+3.1392414817804565e-01,	-2.1624956303580536e-02,	+1.6957214026354775e-01,	0.6896513793103449,	0.8620617241379311
771,	+3.1419796871930750e-01,	-1.7194385028362513e-02,	+1.6754060405998913e-01,	0.7241334482758621,	0.8620617241379311
772,	+3.1440280393008230e-01,	-1.2918790360860074e-02,	+1.6527967935108473e-01,	0.7586155172413794,	0.8620617241379311
773,	+3.1454377087841873e-01,	-8.8458422441617807e-03,	+1.6262366050520788e-01,	0.7930975862068966,	0.8620617241379311
774,	+3.1462606835942003e-01,	-5.1468000540298760e-03,	+1.5939960099023648e-01,	0.8275796551724138,	0.8620617241379311
775,	+3.1466091041413435e-01,	-2.1392516414528752e-03,	+1.5546598120934824e-01,	0.8620617241379311,	0.8620617241379311
776,	+3.1466809002887053e-01,	-2.7661582341861245e-04,	+1.5084363434316694e-01,	0.8965437931034483,	0.8620617241379311
777,	+3.1466819126382412e-01,	-1.7963751999994172e-04,	+1.4539080527899786e-01,	0.9310258620689656,	0.8620617241379311
778,	+3.1465773318103479e-01,	-2.5751694811640448e-03,	+1.3879045263945161e-01,	0.9655079310344828,	0.8620617241379311
779,	+3.1460539225402895e-01,	-6.2918798148407923e-03,	+1.3499593329663914e-01,	0.9999900000000000,	0.8620617241379311
780,	+3.1719183652496519e-01,	-6.2938068935701015e-03,	+1.3499591379681047e-01,	0.0000100000000000,	0.8965437931034483
781,	+3.1711746590488998e-01,	-9.3152562698695183e-03,	+1.3784740393511796e-01,	0.0344920689655173,	0.8965437931034483
782,	+3.1703987510257725e-01,	-1.1660525992273602e-02,	+1.4255517132617709e-01,	0.0689741379310345,	0.8965437931034483
783,	+3.1698171140100323e-01,	-1.3146736842015274e-02,	+1.4611231286460466e-01,	0.1034562068965517,	0.8965437931034483
784,	+3.1692427185427857e-01,	-1.4465136864088055e-02,	+1.4916138891827346e-01,	0.1379382758620690,	0.8965437931034483
785,	+3.1685346898791533e-01,	-1.5940708043377730e-02,	+1.5208458203776209e-01,	0.1724203448275863,	0.8965437931034483
786,	+3.1676076093951094e-01,	-1.7687212538854694e-02,	+1.5499255717911214e-01,	0.2069024137931035,	0.8965437931034483
787,	+3.1663554831178614e-01,	-1.9802437434356043e-02,	+1.5793521254461074e-01,	0.2413844827586207,	0.8965437931034483
788,	+3.1646470749693678e-01,	-2.2367083838921949e-02,	+1.6089940542724479e-01,	0.2758665517241380,	0.8965437931034483
789,	+3.1623272018872833e-01,	-2.5437333862077176e-02,	+1.6382856728612949e-01,	0.3103486206896552,	0.8965437931034483
790,	+3.1592449600811578e-01,	-2.9015470159987469e-02,	+1.6668240383839744e-01,	0.3448306896551725,	0.8965437931034483
791,	+3.1552484573026462e-01,	-3.3079292823384211e-02,	+1.6944299726916490e-01,	0.3793127586206897,	0.8965437931034483
792,	+3.1501013953962670e-01,	-3.7666478634090519e-02,	+1.7213475538661910e-01,	0.4137948275862069,	0.8965437931034483
793,	+3.1425664909499196e-01,	-4.3507361839693441e-02,	+1.7493230604876633e-01,	0.4482768965517242,	0.8965437931034483
794,	+3.1335902177148178e-01,	-4.9560835695959475e-02,	+1.7767272810074478e-01,	0.4827589655172415,	0.8965437931034483
795,	+3.1343111845831384e-01,	-4.9102770747371724e-02,	+1.7874679940704463e-01,	0.5172410344827587,	0.8965437931034483
796,	+3.1438477373739382e-01,	-4.2571546120670899e-02,	+1.7701953321287303e-01,	0.5517231034482759,	0.8965437931034483
797,	+3.1517399343078717e-01,	-3.6269722745481181e-02,	+1.7504965673238440e-01,	0.5862051724137931,	0.8965437931034483
798,	+3.1572864725721972e-01,	-3.1073695283583003e-02,	+1.7329525910869586e-01,	0.6206872413793104,	0.8965437931034483
799,	+3.1616754468386693e-01,	-2.6234591551264522e-02,	+1.7147517921828181e-01,	0.6551693103448276,	0.8965437931034483
800,	+3.1651623456234351e-01,	-2.1625109248402691e-02,	+1.6957209048686867e-01,	0.6896513793103449,	0.8965437931034483
801,	+3.1678782046229009e-01,	-1.7194418103181869e-02,	+1.6754055150855815e-01,	0.7241334482758621,	0.8965437931034483
802,	+3.1699098196770492e-01,	-1.2918762901072941e-02,	+1.6527962268308904e-01,	0.7586155172413794,	0.8965437931034483
803,	+3.1713079502297953e-01,	-8.8457947945295400e-03,	+1.6262360029100981e-01,	0.7930975862068966,	0.8965437931034483
804,	+3.1721241626447239e-01,	-5.1467586138747847e-03,	+1.5939953923642441e-01,	0.8275796551724138,	0.8965437931034483
805,	+3.1724696834688709e-01,	-2.1392320623438610e-03,	+1.5546592060092865e-01,	0.8620617241379311,	0.8965437931034483
806,	+3.1725408296992175e-01,	-2.7662752059008427e-04,	+1.5084357946588922e-01,	0.8965437931034483,	0.8965437931034483
807,	+3.1725417590592947e-01,	-1.7967558391347765e-04,	+1.4539076357388284e-01,	0.9310258620689656,	0.8965437931034483
808,	+3.1724379385411128e-01,	-2.5751948498896268e-03,	+1.3879043410159930e-01,	0.9655079310344828,	0.8965437931034483
809,	+3.1719187453889458e-01,	-6.2918866251163059e-03,	+1.3499593329432469e-01,	0.9999900000000000,	0.8965437931034483
810,	+3.1977831082648955e-01,	-6.2938135440236114e-03,	+1.3499591379949333e-01,	0.0000100000000000,	0.9310258620689656
811,	+3.1970454765948375e-01,	-9.3151975773139144e-03,	+1.3784743002603142e-01,	0.0344920689655173,	0.9310258620689656
812,	+3.1962759477945279e-01,	-1.1660386018729381e-02,	+1.4255523374415507e-01,	0.0689741379310345,	0.9310258620689656
813,	+3.1956990628900783e-01,	-1.3146629314813883e-02,	+1.4611237949367256e-01,	0.1034562068965517,	0.9310258620689656
814,	+3.1951293012328913e-01,	-1.4465174272856452e-02,	+1.4916138922647362e-01,	0.1379382758620690,	0.9310258620689656
815,	+3.1944269646671375e-01,	-1.5940914211884635e-02,	+1.5208447043949375e-01,	0.1724203448275863,	0.9310258620689656
816,	+3.1935073754392379e-01,	-1.7687516658174571e-02,	+1.5499234628821534e-01,	0.2069024137931035,	0.9310258620689656
817,	+3.1922654181346644e-01,	-1.9802758404665749e-02,	+1.5793497652626123e-01,	0.2413844827586207,	0.9310258620689656
818,	+3.1905709073390459e-01,	-2.2367392690187130e-02,	+1.6089921495352255e-01,	0.2758665517241380,	0.9310258620689656
819,	+3.1882698706940887e-01,	-2.5437689493976900e-02,	+1.6382843642827496e-01,	0.3103486206896552,	0.9310258620689656
820,	+3.1852125929858582e-01,	-2.9015979035962428e-02,	+1.6668230727391176e-01,	0.3448306896551725,	0.9310258620689656
821,	+3.1812483853760848e-01,	-3.3080090801899852e-02,	+1.6944289723126910e-01,	0.3793127586206897,	0.9310258620689656
822,	+3.1761428436434858e-01,	-3.7667728692426544e-02,	+1.7213463787356187e-01,	0.4137948275862069,	0.9310258620689656
823,	+3.1686686357993610e-01,	-4.3509367510863754e-02,	+1.7493221219992824e-01,	0.4482768965517242,	0.9310258620689656
824,	+3.1597645636935134e-01,	-4.9563864466453320e-02,	+1.7767271468405565e-01,	0.4827589655172415,	0.9310258620689656
825,	+3.1604797596492928e-01,	-4.9105708732092648e-02,	+1.7874679261327667e-01,	0.5172410344827587,	0.9310258620689656
826,	+3.1699396262457102e-01,	-4.2573398513012443e-02,	+1.7701947377969462e-01,	0.5517231034482759,	0.9310258620689656
827,	+3.1777682518930717e-01,	-3.6270796257156644e-02,	+1.7504958678533700e-01,	0.5862051724137931,	0.9310258620689656
828,	+3.1832700461616148e-01,	-3.1074301057994302e-02,	+1.7329520155158795e-01,	0.6206872413793104,	0.9310258620689656
829,	+3.1876235600861064e-01,	-2.6234894835224780e-02,	+1.7147512036985105e-01,	0.6551693103448276,	0.9310258620689656
830,	+3.1910822508023234e-01,	-2.1625223871841043e-02,	+1.6957202403448193e-01,	0.6896513793103449,	0.9310258620689656
831,	+3.1937761157853028e-01,	-1.7194422522111848e-02,	+1.6754047941737613e-01,	0.7241334482758621,	0.9310258620689656
832,	+3.1957912595633431e-01,	-1.2918710341059701e-02,	+1.6527955012533985e-01,	0.7586155172413794,	0.9310258620689656
833,	+3.1971780332221106e-01,	-8.8457261619960988e-03,	+1.6262352688523310e-01,	0.7930975862068966,	0.9310258620689656
834,	+3.1979875880873654e-01,	-5.1467047000100961e-03,	+1.5939946256610232e-01,	0.8275796551724138,	0.9310258620689656
835,	+3.1983302531976715e-01,	-2.1392122561766816e-03,	+1.5546584267225594e-01,	0.8620617241379311,	0.9310258620689656
836,	+3.1984007588917224e-01,	-2.7664572524188841e-04,	+1.5084350835710206e-01,	0.8965437931034483,	0.9310258620689656
837,	+3.1984016053959219e-01,	-1.7971678294111454e-04,	+1.4539071159590014e-01,	0.9310258620689656,	0.9310258620689656
838,	+3.1982985313818280e-01,	-2.5752204494478926e-03,	+1.3879041175628115e-01,	0.9655079310344828,	0.9310258620689656
839,	+3.1977834853310572e-01,	-6.2918932711254561e-03,	+1.3499593329142306e-01,	0.9999900000000000,	0.9310258620689656
840,	+3.2236477703188898e-01,	-6.2938200351786728e-03,	+1.3499591380271167e-01,	0.0000100000000000,	0.9655079310344828
841,	+3.2229161181228005e-01,	-9.3151324668945337e-03,	+1.3784746019044225e-01,	0.0344920689655173,	0.9655079310344828
842,	+3.2221528778343722e-01,	-1.1660211319167764e-02,	+1.4255531215925174e-01,	0.0689741379310345,	0.9655079310344828
843,	+3.2215806830998889e-01,	-1.3146457540992794e-02,	+1.4611247232464694e-01,	0.1034562068965517,	0.9655079310344828
844,	+3.2210154725844498e-01,	-1.4465172944112054e-02,	+1.4916139926478666e-01,	0.1379382758620690,	0.9655079310344828
845,	+3.2203187125853905e-01,	-1.5941134886654756e-02,	+1.5208433154328493e-01,	0.1724203448275863,	0.9655079310344828
846,	+3.2194064786761672e-01,	-1.7687862845809501e-02,	+1.5499207439825105e-01,	0.2069024137931035,	0.9655079310344828
847,	+3.2181745321474059e-01,	-1.9803108665220802e-02,	+1.5793467669843914e-01,	0.2413844827586207,	0.9655079310344828
848,	+3.2164937179937186e-01,	-2.2367694402326905e-02,	+1.6089898277289461e-01,	0.2758665517241380,	0.9655079310344828
849,	+3.2142112360664027e-01,	-2.5438010675678382e-02,	+1.6382827961355262e-01,	0.3103486206896552,	0.9655079310344828
850,	+3.2111785342203486e-01,	-2.9016440107977548e-02,	+1.6668218287844894e-01,	0.3448306896551725,	0.9655079310344828
851,	+3.2072461112900491e-01,	-3.3080833033676600e-02,	+1.6944275777742127e-01,	0.3793127586206897,	0.9655079310344828
852,	+3.2021814404197341e-01,	-3.7668905682442272e-02,	+1.7213448484521909e-01,	0.4137948275862069,	0.9655079310344828
853,	+3.1947669873676188e-01,	-4.3511269611311909e-02,	+1.7493210150970476e-01,	0.4482768965517242,	0.9655079310344828
854,	+3.1859339955671306e-01,	-4.9566754795641731e-02,	+1.7767270172946056e-01,	0.4827589655172415,	0.9655079310344828
855,	+3.1866435078953120e-01,	-4.9108512735959425e-02,	+1.7874678148048251e-01,	0.5172410344827587,	0.9655079310344828
856,	+3.1960278740137787e-01,	-4.2575158048213248e-02,	+1.7701938005533271e-01,	0.5517231034482759,	0.9655079310344828
857,	+3.2037939318071001e-01,	-3.6271795404383071e-02,	+1.7504948842928508e-01,	0.5862051724137931,	0.9655079310344828
858,	+3.2092516929899850e-01,	-3.1074838992655868e-02,	+1.7329513374811056e-01,	0.6206872413793104,	0.9655079310344828
859,	+3.2135703012573097e-01,	-2.6235142926738425e-02,	+1.7147505036228022e-01,	0.6551693103448276,	0.9655079310344828
860,	+3.2170012220987165e-01,	-2.1625297779588909e-02,	+1.6957193889244271e-01,	0.6896513793103449,	0.9655079310344828
861,	+3.2196734362893659e-01,	-1.7194396449936672e-02,	+1.6754038544222877e-01,	0.7241334482758621,	0.9655079310344828
862,	+3.2216723680086273e-01,	-1.2918630576668266e-02,	+1.6527946014010603e-01,	0.7586155172413794,	0.9655079310344828
863,	+3.2230479621645719e-01,	-8.8456342018817750e-03,	+1.6262343935805090e-01,	0.7930975862068966,	0.9655079310344828
864,	+3.2238509614141619e-01,	-5.1466370438638786e-03,	+1.5939936983132433e-01,	0.8275796551724138,	0.9655079310344828
865,	+3.2241908135432368e-01,	-2.1391924457579876e-03,	+1.5546574585350242e-01,	0.8620617241379311,	0.9655079310344828
866,	+3.2242606878643904e-01,	-2.7667117820015801e-04,	+1.5084341950000682e-01,	0.8965437931034483,	0.9655079310344828
867,	+3.2242614516513302e-01,	-1.7976082845469097e-04,	+1.4539064854210637e-01,	0.9310258620689656,	0.9655079310344828
868,	+3.2241591107036605e-01,	-2.5752458148724329e-03,	+1.3879038538717764e-01,	0.9655079310344828,	0.9655079310344828
869,	+3.2236481443611847e-01,	-6.2918997581162496e-03,	+1.3499593328789974e-01,	0.9999900000000000,	0.9655079310344828
870,	+3.2495123533439013e-01,	-6.2938263720898335e-03,	+1.3499591380649137e-01,	0.0000100000000000,	0.9999900000000000
